"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"14706-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"13/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-3257.29|-3257.29|0.00|0.00
"14707-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|33314.89|0.00|33314.89|33314.89|33314.89
"14708-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|173629.91|0.00|173629.91|173629.91|173629.91
"14709-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|488233.16|0.00|488233.16|488233.16|488233.16
"14710-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|3688194.22|0.00|3688194.22|3076803.60|3076803.60
"14710-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"29/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-611390.62|-611390.62|0.00|0.00
"14711-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|84350.36|0.00|84350.36|81753.33|81753.33
"14711-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"23/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-2597.03|-2597.03|0.00|0.00
"14712-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|137534.75|0.00|137534.75|137534.75|137534.75
"14713-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|34069.90|0.00|34069.90|34069.90|34069.90
"14714-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|567.45|0.00|567.45|567.45|567.45
"14715-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|2459.43|0.00|2459.43|2459.43|2459.43
"14716-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|50179.40|0.00|50179.40|46972.67|46972.67
"14716-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"17/07/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-3206.73|-3206.73|0.00|0.00
"14717-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|51690.14|0.00|51690.14|50699.67|50699.67
"14717-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"24/07/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-990.47|-990.47|0.00|0.00
"14718-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|212049.59|0.00|212049.59|201728.99|201728.99
"14718-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"22/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-10320.60|-10320.60|0.00|0.00
"14719-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|4048.51|0.00|4048.51|2430.95|2430.95
"14719-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"03/07/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-1617.56|-1617.56|0.00|0.00
"14720-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|27839.03|0.00|27839.03|24567.56|24567.56
"14720-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"17/07/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-208.69|-208.69|0.00|0.00
"14720-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"24/07/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-3062.78|-3062.78|0.00|0.00
"14721-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|11735.40|0.00|11735.40|6880.40|6880.40
"14721-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"22/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-4855.00|-4855.00|0.00|0.00
"14722-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|803.25|0.00|803.25|803.25|803.25
"14723-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|6591.47|0.00|6591.47|6591.47|6591.47
"14724-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|8989.77|0.00|8989.77|8989.77|8989.77
"14725-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|88517.20|0.00|88517.20|88517.20|88517.20
"14726-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|170165.54|0.00|170165.54|170165.54|170165.54
"14727-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|604739.98|0.00|604739.98|604739.98|604739.98
"14728-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|24052.24|0.00|24052.24|24052.24|24052.24
"14729-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|90042.98|0.00|90042.98|90042.98|90042.98
"14730-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|12869.03|0.00|12869.03|12869.03|12869.03
"14731-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|16081.10|0.00|16081.10|16081.10|16081.10
"14732-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|28607.33|0.00|28607.33|22358.65|22358.65
"14732-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"23/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-6248.68|-6248.68|0.00|0.00
"14733-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|58812.16|0.00|58812.16|58812.16|58812.16
"14734-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|36490.75|0.00|36490.75|36490.75|36490.75
"14735-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|2096.41|0.00|2096.41|0.00|0.00
"14735-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"12/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-2096.41|-2096.41|0.00|0.00
"14736-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|4421.43|0.00|4421.43|0.00|0.00
"14736-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"12/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-4421.43|-4421.43|0.00|0.00
"14737-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|241977.81|0.00|241977.81|240325.64|240325.64
"14737-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"29/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-1652.17|-1652.17|0.00|0.00
"14738-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|30382.90|0.00|30382.90|28026.35|28026.35
"14738-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"12/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-2356.55|-2356.55|0.00|0.00
"14739-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|336415.86|0.00|336415.86|336415.86|336415.86
"14740-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|1251323.37|0.00|1251323.37|1251323.37|1251323.37
"14741-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|148581.71|0.00|148581.71|143812.73|143812.73
"14741-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"29/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-4768.98|-4768.98|0.00|0.00
"14742-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"01/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|17617.80|0.00|17617.80|0.00|0.00
"14742-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"19/06/2023"|"EMPENHO DE FOLHA DE PAGTO"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|0.00|-7930.80|-7930.80|0.00|0.00
