"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"06835-01"|"E01919/2014"|"Unidental Prod.odont.med.e Hosp.ltda Epp <br>(66.046.541/0001-69)"|"07/04/2016"|"CPL 1919/14 C 269/15 ODONTO REDE VOLUME 04(RES.1840)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|884.00|0.00|884.00|884.00|884.00
"06835-01"|"G01616/2011"|"<b>Telsinc </b><br>Telsinc P.serv.sist.inform/comunic.dados Ltda <br>(74.079.484/0001-42)"|"04/04/2017"|"SERV. SOLUCAO DE DATA CENTER P/SES CPL 1 616/11 VOL.07"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Pregao Presencial"|405088.26|0.00|405088.26|278498.18|278498.18
"06835-01"|"G01616/2011"|"<b>Telsinc </b><br>Telsinc P.serv.sist.inform/comunic.dados Ltda <br>(74.079.484/0001-42)"|"29/12/2017"|"SERV. SOLUCAO DE DATA CENTER P/SES CPL 1 616/11 VOL.07"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Pregao Presencial"|0.00|-126590.08|-126590.08|0.00|0.00
"06835-01"|"O11692/2014"|"Marcelo de Brito Santos <br>(033.222.485-69)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|26014.24|0.00|26014.24|26014.24|26014.24
"06836-01"|"E00237/2015"|"L.m.ladeira & Cia Ltda <br>(06.926.016/0001-06)"|"07/04/2016"|"CPL 237/15 C 464/15 ODONTO REDE VOLUME 03(RES.1839)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|646.16|0.00|646.16|646.16|646.16
"06836-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 03/04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|4757.57|0.00|4757.57|4757.57|4757.57
"06836-01"|"O11692/2014"|"Patricia Fernandes Brandao <br>(409.022.768-24)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|26014.24|0.00|26014.24|26014.24|26014.24
"06837-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 03/04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|646.47|0.00|646.47|646.47|646.47
"06837-01"|"O11692/2014"|"Carolina dos Santos Vieira <br>(344.522.018-22)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|26014.24|0.00|26014.24|26014.24|26014.24
"06838-01"|"E00237/2015"|"Dental Maria Ltda - Me <br>(09.222.369/0001-13)"|"07/04/2016"|"CPL 237/15 C 465/15 ODONTO REDE (RES.1846)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|734.30|0.00|734.30|734.30|734.30
"06838-01"|"G00382/2018"|"Maria do Carmo Godoi de Almeida <br>(01.291.450/0001-43)"|"29/04/2019"|"CPL 382/18 (POLICLINICA) IMPRESSOS"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2246-2113-INOVACAO e Conservacao"|"Pregao Presencial"|1222.50|0.00|1222.50|1222.50|1222.50
"06838-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 03/04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|1136.21|0.00|1136.21|1136.21|1136.21
"06838-01"|"O11692/2014"|"Gabriella Cerazi Sartori <br>(404.868.228-85)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|22762.46|0.00|22762.46|22762.46|22762.46
"06839-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 03/04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|509.73|0.00|509.73|509.73|509.73
"06839-01"|"O11692/2014"|"Hermes Ferreira Guedes <br>(285.928.138-08)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|26014.24|0.00|26014.24|26014.24|26014.24
"06840-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 03/04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.16.00-Outras Despesas Variaveis - Pessoal CIVIL"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|335.52|0.00|335.52|335.52|335.52
"06840-01"|"O11692/2014"|"Jessica Abreu dos Santos <br>(032.327.613-05)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|26014.24|0.00|26014.24|26014.24|26014.24
"06841-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 03/04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.94.00-Indenizacoes e Restituicoes Trabalhistas"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|2071.96|0.00|2071.96|2071.96|2071.96
"06841-01"|"O11692/2014"|"Luana Ajala Christiano <br>(409.280.118-10)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|26014.24|0.00|26014.24|26014.24|26014.24
"06842-01"|"O00000/2017"|"Folha de Pagamento - Pessoal"|"05/04/2017"|"RESCISAO DE FOLHA DE PAGTO - 03/04/2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.1.90.94.00-Indenizacoes e Restituicoes Trabalhistas"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|26470.31|0.00|26470.31|26470.31|26470.31
"06842-01"|"O11692/2014"|"Lunizia Mattos Mariano <br>(123.766.147-16)"|"02/04/2018"|"BOLSA AUX.RESIDENCIA MEDICA-MEDICINA FAM ILIAR E PSIQUIATRIA TURMA 2018(RES.1369)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|26014.24|0.00|26014.24|26014.24|26014.24
"06845-01"|"O00000/2017"|"Wesley Ricardo de Campos <br>(291.232.708-37)"|"05/04/2017"|"ADIANTAMENTO-SES/TRANSP. PACIENTES"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|5000.00|0.00|5000.00|5000.00|5000.00
"06848-01"|"E00729/2015"|"Emige Materiais Odontologicos Ltda <br>(71.505.564/0001-24)"|"08/04/2016"|"CPL 729/15 C 714/15 ODONTO REDE (RES.1844)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|448.05|0.00|448.05|448.05|448.05
"06849-01"|"E00294/2015"|"Medis Comercial Odonto Medica Ltda Epp <br>(05.362.071/0001-58)"|"03/10/2016"|"CPL 294/15 C 481/15 ODONTO REDE (RES.1838)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|0.00|-2238.45|-2238.45|0.00|0.00
"06849-01"|"E00294/2015"|"Medis Comercial Odonto Medica Ltda Epp <br>(05.362.071/0001-58)"|"08/04/2016"|"CPL 294/15 C 481/15 ODONTO REDE (RES.1838)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2083-Acoes de Assistencia a Atencao Basica"|"Pregao Eletronico"|2238.45|0.00|2238.45|0.00|0.00
"06850-01"|"G00066/2016"|"Vital Hospitalar Comercial Ltda. <br>(61.610.283/0001-88)"|"05/04/2017"|"CPL.66/16 VOL.02 FLS.170 AQ.MEDICAMENTOS ABASTECIMENTO DA REDE"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|84.50|0.00|84.50|84.50|84.50
"06851-01"|"G00066/2016"|"Comercial Cirurgica Rioclarense Ltda <br>(67.729.178/0004-91)"|"01/12/2017"|"CPL 66/16-AQ.MEDICAMENTOS P/ATENDER REDE MUNICIPAL VOL.06 FLS.215"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|0.00|-4.30|-4.30|0.00|0.00
"06851-01"|"G00066/2016"|"Comercial Cirurgica Rioclarense Ltda <br>(67.729.178/0004-91)"|"05/04/2017"|"CPL 66/16-AQ.MEDICAMENTOS P/ATENDER REDE MUNICIPAL VOL.06 FLS.215"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|382.00|0.00|382.00|377.70|377.70
"06857-01"|"O00000/2019"|"Folha de Pagto de Estagiarios"|"29/04/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2244-2109-ATENCAO Basica Estadual"|"Outros"|11016.30|0.00|11016.30|0.00|0.00
"06857-01"|"O00000/2019"|"Folha de Pagto de Estagiarios"|"29/05/2019"|"EMPENHO DE FOLHA DE PAGTO - 04/2019"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.36.00-Outros Servicos de Terceiros - Pessoa Fisica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2244-2109-ATENCAO Basica Estadual"|"Outros"|0.00|-11016.30|-11016.30|0.00|0.00
"06860-01"|"G00233/2016"|"Dupatri Hospitalar Com.imp.exp.ltda. <br>(04.027.894/0003-26)"|"05/04/2017"|"CPL.233/16 VOL.12 FLS.55 MEDICAMENTOS P/ UNIDADES DE SAUDE"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|1070.40|0.00|1070.40|1070.40|1070.40
"06861-01"|"O00000/2018"|"Priscila Helena dos Santos <br>(246.137.758-84)"|"02/04/2018"|"ADIANTAMENTO-SES/GABINETE"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Outros"|1000.00|-1000.00|0.00|0.00|0.00
"06861-01"|"S00128/2017"|"V.d.s.auto Pecas Ltda-epp <br>(68.402.874/0001-09)"|"05/04/2017"|"CPL.128/17 SERVICO DE TROCA DE PARABRISA"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Dispensa de Licitacao"|330.00|0.00|330.00|0.00|0.00
"06861-01"|"S00257/2016"|"Book-toy Livraria e Editora Ltda Epp <br>(74.681.065/0001-86)"|"08/04/2016"|"SC 219/16 - TESTE DE INGUAGEM INFANTIL F ONO - POLICLINICA(RES.1591)"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Dispensa de Licitacao"|642.00|0.00|642.00|642.00|642.00
"06862-01"|"O00000/2018"|"Priscila Helena dos Santos <br>(246.137.758-84)"|"02/04/2018"|"ADIANTAMENTO SES/GABINETE"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2113-Inovacao e Conservacao"|"Outros"|1000.00|0.00|1000.00|1000.00|1000.00
"06862-01"|"S00172/2017"|"<b>Soromedical </b><br>Iris Sousa Costa Comercio e Servicos Me <br>(22.237.970/0001-48)"|"05/04/2017"|"MANUT.CORRETIVA COM TROCA DE PECAS EM LA VADORA INDUSTRIAL DA UPH ZONA OESTE."|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Dispensa de Licitacao"|996.00|0.00|996.00|996.00|996.00
"06862-01"|"S00257/2016"|"Omega Integrada Ltda Me <br>(16.865.358/0001-17)"|"08/04/2016"|"SC 219/16 PROVAS DE AVALIACAO DOS PROCES SOS DE LEITURA(KIT COMPLETO)RES.1591"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Dispensa de Licitacao"|230.00|0.00|230.00|230.00|230.00
"06863-01"|"S00174/2017"|"<b>Facility Servicos </b><br>Aacp Serv.residenciais e Empresariais Eireli <br>(25.361.124/0001-23)"|"05/04/2017"|"SERV. DE DEDETIZACAO UBS/PA LARANJEIRAS CPL.174/17 FLS.42"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Dispensa de Licitacao"|550.00|0.00|550.00|0.00|0.00
"06863-01"|"S01101/2015"|"<b>Apgp </b><br>Associacao Paulista de Gestao Publica -APGP <br>(08.015.235/0001-69)"|"08/04/2016"|"CPL V005.001101/2015-APGP"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Reestruturacao da Rede de Atencao Hospitalar"|"2274-Contratualizacao da Rede Hospitalar"|"Dispensa de Licitacao"|300000.00|0.00|300000.00|300000.00|300000.00
"06864-01"|"E00515/2016"|"Grafica Iguacu Ltda - Me <br>(20.949.657/0001-07)"|"05/04/2017"|"CPL.515/16 VOL.03 FLS.30 MATERIAIS GRAFI COS P/UNIDADE DE SAUDE"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4001-Pab Fixo"|"Pregao Eletronico"|682.80|0.00|682.80|682.80|682.80
"06866-01"|"G00066/2016"|"Comercial Cirurgica Rioclarense Ltda <br>(67.729.178/0004-91)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.DE SAUDE CPL 66/16 VOL.06"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|47119.80|0.00|47119.80|47119.80|47119.80
"06867-01"|"G00676/2016"|"Dupatri Hospitalar Com.imp.exp.ltda. <br>(04.027.894/0003-26)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.DE SAUDE CPL 676/16 VOL.02"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|42.00|0.00|42.00|42.00|42.00
"06868-01"|"G00233/2016"|"<b>Laboratorio Cristalia </b><br>Cristalia Prod.quimicos Farmaceuticos Ltda <br>(44.734.671/0001-51)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.DE SAUDE CPL 233/16 VOL.10"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|199.50|0.00|199.50|199.50|199.50
"06869-01"|"G00233/2016"|"<b>Laboratorio Cristalia </b><br>Cristalia Prod.quimicos Farmaceuticos Ltda <br>(44.734.671/0001-51)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.DE SAUDE CPL 233/16 VOL.10"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|63834.48|0.00|63834.48|63834.48|63834.48
"06870-01"|"G00233/2016"|"Comercial Cirurgica Rioclarense Ltda <br>(67.729.178/0004-91)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.SAUDE CPL 233/16 VOL.11(R.1574)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|414.72|0.00|414.72|414.72|414.72
"06872-01"|"G00233/2016"|"Farmace Ind.quimico Farmaceutica Cearense Ltd <br>(06.628.333/0001-46)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.SAUDE CPL 233/16 VOL.08(R.1577)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|7000.00|0.00|7000.00|7000.00|7000.00
"06873-01"|"G00609/2016"|"Comercial Cirurgica Rioclarense Ltda <br>(67.729.178/0004-91)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.SAUDE CPL 609/16 VOL.02(R.1576)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|1520.00|0.00|1520.00|1520.00|1520.00
"06874-01"|"G00066/2016"|"<b>Laboratorio Cristalia </b><br>Cristalia Prod.quimicos Farmaceuticos Ltda <br>(44.734.671/0001-51)"|"05/04/2017"|"REGISTRO/PRECOS/MEDICAMENTOS P/ATENDER A REDE M.SAUDE CPL 66/16 VOL.05(R.1575)"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Municipalizacao da Saudeè"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4030-Atencao Basica Estadual"|"Pregao Presencial"|10305.00|0.00|10305.00|10305.00|10305.00
"06874-01"|"G00214/2017"|"Tekcom Importadora de Autopecas Ltda <br>(06.172.060/0001-78)"|"03/04/2018"|"PECAS P/VEICULO PREF.594 MOD.MB SPRINTER MERCEDES BENZ AMBULANCIA -V.02/RES.1456"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 04 - Atencao Basica"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2079-Pab Fixo"|"Pregao Presencial"|282.23|0.00|282.23|282.23|282.23
